country,year,indicator,value,source,last_updated
South Asia (IDA & IBRD),2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2020,Food Security Impact Score,6.6372492612264224,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2021,Number of Disasters,5,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2021,Total Affected (people),149236.42622508205,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2021,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2021,Food Security Impact Score,0.644544207413468,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2022,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2022,Total Damages (USD millions),53.56527554941334,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2022,Food Security Impact Score,2.587026522218992,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2023,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Asia (IDA & IBRD),2023,Food Security Impact Score,4.155763230039509,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2020,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2020,Total Affected (people),158609.93885673964,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2020,Total Damages (USD millions),140.70616613793624,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2020,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2020,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2020,Food Security Impact Score,5.943370026107727,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2021,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2021,Total Affected (people),198701.62837722347,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2021,Total Damages (USD millions),512.113163010802,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2021,Food Security Impact Score,0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2022,Total Affected (people),80313.67408002593,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2022,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2022,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2022,Food Security Impact Score,4.964271933235766,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
South Sudan,2023,Food Security Impact Score,0.5387477901147006,EM-DAT (Realistic Simulation),2025-10-18
Spain,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Spain,2020,Total Affected (people),102954.29728657354,EM-DAT (Realistic Simulation),2025-10-18
Spain,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Spain,2020,Flood Events,3,EM-DAT (Realistic Simulation),2025-10-18
Spain,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2020,Food Security Impact Score,4.380518675269609,EM-DAT (Realistic Simulation),2025-10-18
Spain,2021,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Spain,2021,Total Affected (people),167444.45834439396,EM-DAT (Realistic Simulation),2025-10-18
Spain,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2021,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Spain,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Spain,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Spain,2021,Food Security Impact Score,7.47545596066107,EM-DAT (Realistic Simulation),2025-10-18
Spain,2022,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Spain,2022,Total Affected (people),97796.8769296383,EM-DAT (Realistic Simulation),2025-10-18
Spain,2022,Total Damages (USD millions),92.77329255389986,EM-DAT (Realistic Simulation),2025-10-18
Spain,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2022,Food Security Impact Score,1.6017743898988228,EM-DAT (Realistic Simulation),2025-10-18
Spain,2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Spain,2023,Total Affected (people),111052.64946660014,EM-DAT (Realistic Simulation),2025-10-18
Spain,2023,Total Damages (USD millions),99.35467389324032,EM-DAT (Realistic Simulation),2025-10-18
Spain,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Spain,2023,Food Security Impact Score,3.001873329672362,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2020,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2020,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2020,Total Damages (USD millions),417.3270111671357,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2020,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2020,Food Security Impact Score,3.5469375260799905,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2021,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2021,Total Affected (people),28119.000111929097,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2021,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2021,Food Security Impact Score,9.153785665475024,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2022,Total Damages (USD millions),676.8042830353504,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2022,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2022,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2022,Food Security Impact Score,1.258138193720328,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2023,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2023,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sri Lanka,2023,Food Security Impact Score,1.3297619955638074,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2020,Total Affected (people),68620.3573172962,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2020,Total Damages (USD millions),629.1204251923895,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2020,Food Security Impact Score,2.2245344917473684,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2021,Total Affected (people),100045.9367552028,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2021,Total Damages (USD millions),1511.096370596759,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2021,Food Security Impact Score,5.182487636071081,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2022,Total Affected (people),46315.842923984674,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2022,Total Damages (USD millions),436.672856699665,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2022,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2022,Flood Events,4,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2022,Food Security Impact Score,1.5793319706465228,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2023,Number of Disasters,6,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2023,Total Damages (USD millions),104.68809593164174,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2023,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2023,Flood Events,4,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Kitts and Nevis,2023,Food Security Impact Score,3.8570206103880285,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2020,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2020,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2020,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2020,Food Security Impact Score,4.7543750104865286,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2021,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2021,Total Damages (USD millions),54.04662832111831,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2021,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2021,Food Security Impact Score,4.401972797405815,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2022,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2022,Food Security Impact Score,2.743411302565729,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2023,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2023,Total Damages (USD millions),294.53556067236616,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2023,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Lucia,2023,Food Security Impact Score,4.397341938384205,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2020,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2020,Total Affected (people),53445.412598445735,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2020,Total Damages (USD millions),68.72605264402958,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2020,Food Security Impact Score,1.345911867154737,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2021,Total Affected (people),74348.80769182029,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2021,Total Damages (USD millions),373.90610436682175,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2021,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2021,Food Security Impact Score,1.6101959728495847,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2022,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2022,Total Affected (people),60884.90583565965,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2022,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2022,Food Security Impact Score,2.4548284531749007,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2023,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2023,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2023,Total Damages (USD millions),760.2419270011013,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2023,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
St. Martin (French part),2023,Food Security Impact Score,0.5125267015830568,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2020,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2020,Storm Events,2,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2020,Food Security Impact Score,3.1076272296837804,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2021,Number of Disasters,4,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2021,Total Affected (people),249238.22746865457,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2021,Total Damages (USD millions),120.07105604255447,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2021,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2021,Food Security Impact Score,3.0508495437392043,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2022,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2022,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2022,Total Damages (USD millions),402.835917346307,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2022,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2022,Food Security Impact Score,6.729783002704343,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2023,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2023,Total Affected (people),63570.18848554825,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2023,Total Damages (USD millions),336.0851681156381,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2023,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2023,Storm Events,1,EM-DAT (Realistic Simulation),2025-10-18
St. Vincent and the Grenadines,2023,Food Security Impact Score,3.219594127108968,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2020,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2020,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2020,Total Damages (USD millions),18.335092964941623,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2020,Food Security Impact Score,3.9717838358863005,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2021,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2021,Total Affected (people),31933.907144633282,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2021,Total Damages (USD millions),88.21972221648001,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2021,Flood Events,2,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2021,Food Security Impact Score,4.724144124932674,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2022,Total Affected (people),184438.8288333703,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2022,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2022,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2022,Food Security Impact Score,1.2514012749515542,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2023,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2023,Total Affected (people),53717.573724268,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2023,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2023,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2023,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa,2023,Food Security Impact Score,4.815831723223188,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2020,Number of Disasters,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2020,Total Affected (people),149527.97981161077,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2020,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2020,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2020,Food Security Impact Score,5.167323021888611,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2021,Number of Disasters,2,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2021,Total Affected (people),0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2021,Total Damages (USD millions),389.7701578131888,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2021,Drought Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2021,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2021,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2021,Food Security Impact Score,6.915904576501116,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2022,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2022,Total Affected (people),72426.03598044452,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2022,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2022,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2022,Flood Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2022,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2022,Food Security Impact Score,2.559235801038867,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2023,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2023,Total Affected (people),28188.529626605487,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2023,Total Damages (USD millions),57.250828841897125,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2023,Drought Events,2,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2023,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2023,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (excluding high income),2023,Food Security Impact Score,4.987430734038142,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2020,Number of Disasters,3,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2020,Total Affected (people),99045.49584312728,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2020,Total Damages (USD millions),0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2020,Drought Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2020,Flood Events,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2020,Storm Events,0,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2020,Food Security Impact Score,8.743526652138936,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2021,Number of Disasters,1,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2021,Total Affected (people),193853.70943643677,EM-DAT (Realistic Simulation),2025-10-18
Sub-Saharan Africa (IDA & IBRD countries),2021,Total Damages (USD millions),553.0656940761965,EM-DAT (Realistic Simulation),2025-10-18
